b0,f_V,dt_excess_Myr,destroyed
0.182,0.6360000000000001,12.376000000000012,1.0
0.184,0.6360000000000001,12.512000000000011,1.0
0.186,0.6360000000000001,12.64800000000001,1.0
0.188,0.6360000000000001,12.784000000000011,1.0
0.19,0.6360000000000001,12.920000000000012,1.0
0.192,0.6360000000000001,13.056000000000012,1.0
0.194,0.6360000000000001,13.19200000000001,1.0
0.196,0.6360000000000001,13.328000000000012,1.0
0.198,0.6360000000000001,13.464000000000013,1.0
0.2,0.6360000000000001,13.600000000000012,1.0
0.0,0.6420000000000001,0.0,1.0
0.002,0.6420000000000001,0.14200000000000013,1.0
0.004,0.6420000000000001,0.28400000000000025,1.0
0.006,0.6420000000000001,0.4260000000000004,1.0
0.008,0.6420000000000001,0.5680000000000005,1.0
0.01,0.6420000000000001,0.7100000000000006,1.0
0.012,0.6420000000000001,0.8520000000000008,1.0
0.014,0.6420000000000001,0.9940000000000009,1.0
0.016,0.6420000000000001,1.136000000000001,1.0
0.018000000000000002,0.6420000000000001,1.2780000000000014,1.0
0.02,0.6420000000000001,1.4200000000000013,1.0
0.022,0.6420000000000001,1.5620000000000014,1.0
0.024,0.6420000000000001,1.7040000000000015,1.0
0.026000000000000002,0.6420000000000001,1.8460000000000019,1.0
0.028,0.6420000000000001,1.9880000000000018,1.0
0.03,0.6420000000000001,2.1300000000000017,1.0
0.032,0.6420000000000001,2.272000000000002,1.0
0.034,0.6420000000000001,2.4140000000000024,1.0
0.036000000000000004,0.6420000000000001,2.5560000000000027,1.0
0.038,0.6420000000000001,2.698000000000002,1.0
0.04,0.6420000000000001,2.8400000000000025,1.0
0.042,0.6420000000000001,2.982000000000003,1.0
0.044,0.6420000000000001,3.1240000000000028,1.0
0.046,0.6420000000000001,3.2660000000000027,1.0
0.048,0.6420000000000001,3.408000000000003,1.0
0.05,0.6420000000000001,3.5500000000000034,1.0
0.052000000000000005,0.6420000000000001,3.6920000000000037,1.0
0.054,0.6420000000000001,3.834000000000003,1.0
0.056,0.6420000000000001,3.9760000000000035,1.0
0.058,0.6420000000000001,4.118000000000004,1.0
0.06,0.6420000000000001,4.260000000000003,1.0
0.062,0.6420000000000001,4.402000000000004,1.0
0.064,0.6420000000000001,4.544000000000004,1.0
0.066,0.6420000000000001,4.686000000000004,1.0
0.068,0.6420000000000001,4.828000000000005,1.0
0.07,0.6420000000000001,4.970000000000004,1.0
0.07200000000000001,0.6420000000000001,5.112000000000005,1.0
0.074,0.6420000000000001,5.254000000000005,1.0
0.076,0.6420000000000001,5.396000000000004,1.0
0.078,0.6420000000000001,5.538000000000005,1.0
0.08,0.6420000000000001,5.680000000000005,1.0
0.082,0.6420000000000001,5.822000000000005,1.0
0.084,0.6420000000000001,5.964000000000006,1.0
0.08600000000000001,0.6420000000000001,6.106000000000005,1.0
0.088,0.6420000000000001,6.2480000000000055,1.0
0.09,0.6420000000000001,6.390000000000006,1.0
0.092,0.6420000000000001,6.532000000000005,1.0
0.094,0.6420000000000001,6.674000000000006,1.0
0.096,0.6420000000000001,6.816000000000006,1.0
0.098,0.6420000000000001,6.958000000000006,1.0
0.1,0.6420000000000001,7.100000000000007,1.0
0.10200000000000001,0.6420000000000001,7.242000000000007,1.0
0.10400000000000001,0.6420000000000001,7.3840000000000074,1.0
0.106,0.6420000000000001,7.526000000000007,1.0
0.108,0.6420000000000001,7.668000000000006,1.0
0.11,0.6420000000000001,7.810000000000007,1.0
0.112,0.6420000000000001,7.952000000000007,1.0
0.114,0.6420000000000001,8.094000000000007,1.0
0.116,0.6420000000000001,8.236000000000008,1.0
0.11800000000000001,0.6420000000000001,8.378000000000009,1.0
0.12,0.6420000000000001,8.520000000000007,1.0
0.122,0.6420000000000001,8.662000000000008,1.0
0.124,0.6420000000000001,8.804000000000007,1.0
0.126,0.6420000000000001,8.946000000000009,1.0
0.128,0.6420000000000001,9.088000000000008,1.0
0.13,0.6420000000000001,9.230000000000008,1.0
0.132,0.6420000000000001,9.372000000000009,1.0
0.134,0.6420000000000001,9.514000000000008,1.0
0.136,0.6420000000000001,9.65600000000001,1.0
0.138,0.6420000000000001,9.798000000000009,1.0
0.14,0.6420000000000001,9.940000000000008,1.0
0.14200000000000002,0.6420000000000001,10.082000000000011,1.0
0.14400000000000002,0.6420000000000001,10.22400000000001,1.0
0.146,0.6420000000000001,10.366000000000009,1.0
0.148,0.6420000000000001,10.50800000000001,1.0
0.15,0.6420000000000001,10.65000000000001,1.0
0.152,0.6420000000000001,10.792000000000009,1.0
0.154,0.6420000000000001,10.93400000000001,1.0
0.156,0.6420000000000001,11.07600000000001,1.0
0.158,0.6420000000000001,11.21800000000001,1.0
0.16,0.6420000000000001,11.36000000000001,1.0
0.162,0.6420000000000001,11.50200000000001,1.0
0.164,0.6420000000000001,11.64400000000001,1.0
0.166,0.6420000000000001,11.78600000000001,1.0
0.168,0.6420000000000001,11.928000000000011,1.0
0.17,0.6420000000000001,12.070000000000011,1.0
0.17200000000000001,0.6420000000000001,12.21200000000001,1.0
0.17400000000000002,0.6420000000000001,12.354000000000013,1.0
0.176,0.6420000000000001,12.496000000000011,1.0
0.178,0.6420000000000001,12.63800000000001,1.0
0.18,0.6420000000000001,12.780000000000012,1.0
0.182,0.6420000000000001,12.922000000000011,1.0
0.184,0.6420000000000001,13.06400000000001,1.0
0.186,0.6420000000000001,13.206000000000012,1.0
0.188,0.6420000000000001,13.348000000000011,1.0
0.19,0.6420000000000001,13.490000000000013,1.0
0.192,0.6420000000000001,13.632000000000012,1.0
0.194,0.6420000000000001,13.774000000000012,1.0
0.196,0.6420000000000001,13.916000000000013,1.0
0.198,0.6420000000000001,14.058000000000012,1.0
0.2,0.6420000000000001,14.200000000000014,1.0
0.0,0.648,0.0,1.0
0.002,0.648,0.14800000000000002,1.0
0.004,0.648,0.29600000000000004,1.0
0.006,0.648,0.44400000000000006,1.0
0.008,0.648,0.5920000000000001,1.0
0.01,0.648,0.7400000000000001,1.0
0.012,0.648,0.8880000000000001,1.0
0.014,0.648,1.036,1.0
0.016,0.648,1.1840000000000002,1.0
0.018000000000000002,0.648,1.3320000000000005,1.0
0.02,0.648,1.4800000000000002,1.0
0.022,0.648,1.6280000000000001,1.0
0.024,0.648,1.7760000000000002,1.0
0.026000000000000002,0.648,1.9240000000000006,1.0
0.028,0.648,2.072,1.0
0.03,0.648,2.22,1.0
0.032,0.648,2.3680000000000003,1.0
0.034,0.648,2.5160000000000005,1.0
0.036000000000000004,0.648,2.664000000000001,1.0
0.038,0.648,2.8120000000000003,1.0
0.04,0.648,2.9600000000000004,1.0
0.042,0.648,3.1080000000000005,1.0
0.044,0.648,3.2560000000000002,1.0
0.046,0.648,3.4040000000000004,1.0
0.048,0.648,3.5520000000000005,1.0
0.05,0.648,3.7000000000000006,1.0
0.052000000000000005,0.648,3.848000000000001,1.0
0.054,0.648,3.9960000000000004,1.0
0.056,0.648,4.144,1.0
0.058,0.648,4.292000000000001,1.0
0.06,0.648,4.44,1.0
0.062,0.648,4.588000000000001,1.0
0.064,0.648,4.736000000000001,1.0
0.066,0.648,4.884,1.0
0.068,0.648,5.032000000000001,1.0
0.07,0.648,5.180000000000001,1.0
0.07200000000000001,0.648,5.328000000000002,1.0
0.074,0.648,5.476000000000001,1.0
0.076,0.648,5.6240000000000006,1.0
0.078,0.648,5.772000000000001,1.0
0.08,0.648,5.920000000000001,1.0
0.082,0.648,6.0680000000000005,1.0
0.084,0.648,6.216000000000001,1.0
0.08600000000000001,0.648,6.364000000000001,1.0
0.088,0.648,6.5120000000000005,1.0
0.09,0.648,6.660000000000001,1.0
0.092,0.648,6.808000000000001,1.0
0.094,0.648,6.956000000000001,1.0
0.096,0.648,7.104000000000001,1.0
0.098,0.648,7.252000000000001,1.0
0.1,0.648,7.400000000000001,1.0
0.10200000000000001,0.648,7.548000000000002,1.0
0.10400000000000001,0.648,7.696000000000002,1.0
0.106,0.648,7.844000000000001,1.0
0.108,0.648,7.992000000000001,1.0
0.11,0.648,8.14,1.0
0.112,0.648,8.288,1.0
0.114,0.648,8.436000000000002,1.0
0.116,0.648,8.584000000000001,1.0
0.11800000000000001,0.648,8.732000000000003,1.0
0.12,0.648,8.88,1.0
0.122,0.648,9.028,1.0
0.124,0.648,9.176000000000002,1.0
0.126,0.648,9.324000000000002,1.0
0.128,0.648,9.472000000000001,1.0
0.13,0.648,9.620000000000001,1.0
0.132,0.648,9.768,1.0
0.134,0.648,9.916000000000002,1.0
0.136,0.648,10.064000000000002,1.0
0.138,0.648,10.212000000000002,1.0
0.14,0.648,10.360000000000001,1.0
0.14200000000000002,0.648,10.508000000000003,1.0
0.14400000000000002,0.648,10.656000000000004,1.0
0.146,0.648,10.804000000000002,1.0
0.148,0.648,10.952000000000002,1.0
0.15,0.648,11.100000000000001,1.0
0.152,0.648,11.248000000000001,1.0
0.154,0.648,11.396,1.0
0.156,0.648,11.544000000000002,1.0
0.158,0.648,11.692000000000002,1.0
0.16,0.648,11.840000000000002,1.0
0.162,0.648,11.988000000000001,1.0
0.164,0.648,12.136000000000001,1.0
0.166,0.648,12.284000000000002,1.0
0.168,0.648,12.432000000000002,1.0
0.17,0.648,12.580000000000002,1.0
0.17200000000000001,0.648,12.728000000000002,1.0
0.17400000000000002,0.648,12.876000000000003,1.0
0.176,0.648,13.024000000000001,1.0
0.178,0.648,13.172000000000002,1.0
0.18,0.648,13.320000000000002,1.0
0.182,0.648,13.468000000000002,1.0
0.184,0.648,13.616000000000001,1.0
0.186,0.648,13.764000000000001,1.0
0.188,0.648,13.912000000000003,1.0
0.19,0.648,14.060000000000002,1.0
0.192,0.648,14.208000000000002,1.0
0.194,0.648,14.356000000000002,1.0
0.196,0.648,14.504000000000001,1.0
0.198,0.648,14.652000000000003,1.0
0.2,0.648,14.800000000000002,1.0
0.0,0.654,0.0,1.0
0.002,0.654,0.15400000000000003,1.0
0.004,0.654,0.30800000000000005,1.0
0.006,0.654,0.4620000000000001,1.0
0.008,0.654,0.6160000000000001,1.0
0.01,0.654,0.7700000000000001,1.0
0.012,0.654,0.9240000000000002,1.0
0.014,0.654,1.0780000000000003,1.0
0.016,0.654,1.2320000000000002,1.0
0.018000000000000002,0.654,1.3860000000000006,1.0
0.02,0.654,1.5400000000000003,1.0
0.022,0.654,1.6940000000000004,1.0
0.024,0.654,1.8480000000000003,1.0
0.026000000000000002,0.654,2.0020000000000007,1.0
0.028,0.654,2.1560000000000006,1.0
0.03,0.654,2.3100000000000005,1.0
0.032,0.654,2.4640000000000004,1.0
0.034,0.654,2.6180000000000003,1.0
0.036000000000000004,0.654,2.772000000000001,1.0
0.038,0.654,2.9260000000000006,1.0
0.04,0.654,3.0800000000000005,1.0
0.042,0.654,3.2340000000000004,1.0
0.044,0.654,3.388000000000001,1.0
0.046,0.654,3.5420000000000007,1.0
0.048,0.654,3.6960000000000006,1.0
0.05,0.654,3.8500000000000005,1.0
0.052000000000000005,0.654,4.004000000000001,1.0
0.054,0.654,4.158,1.0
0.056,0.654,4.312000000000001,1.0
0.058,0.654,4.466000000000001,1.0
0.06,0.654,4.620000000000001,1.0
0.062,0.654,4.774000000000001,1.0
0.064,0.654,4.928000000000001,1.0
0.066,0.654,5.082000000000001,1.0
0.068,0.654,5.236000000000001,1.0
0.07,0.654,5.390000000000001,1.0
0.07200000000000001,0.654,5.544000000000002,1.0
0.074,0.654,5.698000000000001,1.0
0.076,0.654,5.852000000000001,1.0
0.078,0.654,6.006000000000001,1.0
0.08,0.654,6.160000000000001,1.0
0.082,0.654,6.314000000000001,1.0
0.084,0.654,6.468000000000001,1.0
0.08600000000000001,0.654,6.622000000000001,1.0
0.088,0.654,6.776000000000002,1.0
0.09,0.654,6.9300000000000015,1.0
0.092,0.654,7.084000000000001,1.0
0.094,0.654,7.238000000000001,1.0
0.096,0.654,7.392000000000001,1.0
0.098,0.654,7.546000000000001,1.0
0.1,0.654,7.700000000000001,1.0
0.10200000000000001,0.654,7.854000000000003,1.0
0.10400000000000001,0.654,8.008000000000003,1.0
0.106,0.654,8.162,1.0
0.108,0.654,8.316,1.0
0.11,0.654,8.47,1.0
0.112,0.654,8.624000000000002,1.0
0.114,0.654,8.778000000000002,1.0
0.116,0.654,8.932000000000002,1.0
0.11800000000000001,0.654,9.086000000000002,1.0
0.12,0.654,9.240000000000002,1.0
0.122,0.654,9.394000000000002,1.0
0.124,0.654,9.548000000000002,1.0
0.126,0.654,9.702000000000002,1.0
0.128,0.654,9.856000000000002,1.0
0.13,0.654,10.010000000000002,1.0
0.132,0.654,10.164000000000001,1.0
0.134,0.654,10.318000000000001,1.0
0.136,0.654,10.472000000000001,1.0
0.138,0.654,10.626000000000001,1.0
0.14,0.654,10.780000000000001,1.0
0.14200000000000002,0.654,10.934000000000005,1.0
0.14400000000000002,0.654,11.088000000000005,1.0
0.146,0.654,11.242000000000003,1.0
0.148,0.654,11.396000000000003,1.0
0.15,0.654,11.550000000000002,1.0
0.152,0.654,11.704000000000002,1.0
0.154,0.654,11.858000000000002,1.0
0.156,0.654,12.012000000000002,1.0
0.158,0.654,12.166000000000002,1.0
0.16,0.654,12.320000000000002,1.0
0.162,0.654,12.474000000000002,1.0
0.164,0.654,12.628000000000002,1.0
0.166,0.654,12.782000000000002,1.0
0.168,0.654,12.936000000000002,1.0
0.17,0.654,13.090000000000002,1.0
0.17200000000000001,0.654,13.244000000000002,1.0
0.17400000000000002,0.654,13.398000000000005,1.0
0.176,0.654,13.552000000000003,1.0
0.178,0.654,13.706000000000003,1.0
0.18,0.654,13.860000000000003,1.0
0.182,0.654,14.014000000000003,1.0
0.184,0.654,14.168000000000003,1.0
0.186,0.654,14.322000000000003,1.0
0.188,0.654,14.476000000000003,1.0
0.19,0.654,14.630000000000003,1.0
0.192,0.654,14.784000000000002,1.0
0.194,0.654,14.938000000000002,1.0
0.196,0.654,15.092000000000002,1.0
0.198,0.654,15.246000000000002,1.0
0.2,0.654,15.400000000000002,1.0
0.0,0.66,0.0,1.0
0.002,0.66,0.16000000000000003,1.0
0.004,0.66,0.32000000000000006,1.0
0.006,0.66,0.4800000000000001,1.0
0.008,0.66,0.6400000000000001,1.0
0.01,0.66,0.8000000000000002,1.0
0.012,0.66,0.9600000000000002,1.0
0.014,0.66,1.12,1.0
0.016,0.66,1.2800000000000002,1.0
0.018000000000000002,0.66,1.4400000000000006,1.0
0.02,0.66,1.6000000000000003,1.0
0.022,0.66,1.7600000000000002,1.0
0.024,0.66,1.9200000000000004,1.0
0.026000000000000002,0.66,2.0800000000000005,1.0
0.028,0.66,2.24,1.0
0.03,0.66,2.4000000000000004,1.0
0.032,0.66,2.5600000000000005,1.0
0.034,0.66,2.7200000000000006,1.0
0.036000000000000004,0.66,2.8800000000000012,1.0
0.038,0.66,3.0400000000000005,1.0
0.04,0.66,3.2000000000000006,1.0
0.042,0.66,3.3600000000000008,1.0
0.044,0.66,3.5200000000000005,1.0
0.046,0.66,3.6800000000000006,1.0
0.048,0.66,3.8400000000000007,1.0
0.05,0.66,4.000000000000001,1.0
0.052000000000000005,0.66,4.160000000000001,1.0
0.054,0.66,4.320000000000001,1.0
0.056,0.66,4.48,1.0
0.058,0.66,4.640000000000001,1.0
0.06,0.66,4.800000000000001,1.0
0.062,0.66,4.960000000000001,1.0
0.064,0.66,5.120000000000001,1.0
0.066,0.66,5.280000000000001,1.0
0.068,0.66,5.440000000000001,1.0
0.07,0.66,5.600000000000001,1.0
0.07200000000000001,0.66,5.7600000000000025,1.0
0.074,0.66,5.920000000000001,1.0
0.076,0.66,6.080000000000001,1.0
0.078,0.66,6.240000000000001,1.0
0.08,0.66,6.400000000000001,1.0
0.082,0.66,6.560000000000001,1.0
0.084,0.66,6.7200000000000015,1.0
0.08600000000000001,0.66,6.880000000000002,1.0
0.088,0.66,7.040000000000001,1.0
0.09,0.66,7.200000000000001,1.0
0.092,0.66,7.360000000000001,1.0
0.094,0.66,7.520000000000001,1.0
0.096,0.66,7.6800000000000015,1.0
0.098,0.66,7.840000000000002,1.0
0.1,0.66,8.000000000000002,1.0
0.10200000000000001,0.66,8.160000000000002,1.0
0.10400000000000001,0.66,8.320000000000002,1.0
0.106,0.66,8.480000000000002,1.0
0.108,0.66,8.640000000000002,1.0
0.11,0.66,8.800000000000002,1.0
0.112,0.66,8.96,1.0
0.114,0.66,9.120000000000001,1.0
0.116,0.66,9.280000000000001,1.0
0.11800000000000001,0.66,9.440000000000003,1.0
0.12,0.66,9.600000000000001,1.0
0.122,0.66,9.760000000000002,1.0
0.124,0.66,9.920000000000002,1.0
0.126,0.66,10.080000000000002,1.0
0.128,0.66,10.240000000000002,1.0
0.13,0.66,10.400000000000002,1.0
0.132,0.66,10.560000000000002,1.0
0.134,0.66,10.720000000000002,1.0
0.136,0.66,10.880000000000003,1.0
0.138,0.66,11.040000000000003,1.0
0.14,0.66,11.200000000000003,1.0
0.14200000000000002,0.66,11.360000000000005,1.0
0.14400000000000002,0.66,11.520000000000005,1.0
0.146,0.66,11.680000000000001,1.0
0.148,0.66,11.840000000000002,1.0
0.15,0.66,12.000000000000002,1.0
0.152,0.66,12.160000000000002,1.0
0.154,0.66,12.320000000000002,1.0
0.156,0.66,12.480000000000002,1.0
0.158,0.66,12.640000000000002,1.0
0.16,0.66,12.800000000000002,1.0
0.162,0.66,12.960000000000003,1.0
0.164,0.66,13.120000000000003,1.0
0.166,0.66,13.280000000000003,1.0
0.168,0.66,13.440000000000003,1.0
0.17,0.66,13.600000000000003,1.0
0.17200000000000001,0.66,13.760000000000003,1.0
0.17400000000000002,0.66,13.920000000000005,1.0
0.176,0.66,14.080000000000002,1.0
0.178,0.66,14.240000000000002,1.0
0.18,0.66,14.400000000000002,1.0
0.182,0.66,14.560000000000002,1.0
0.184,0.66,14.720000000000002,1.0
0.186,0.66,14.880000000000003,1.0
0.188,0.66,15.040000000000003,1.0
0.19,0.66,15.200000000000003,1.0
0.192,0.66,15.360000000000003,1.0
0.194,0.66,15.520000000000003,1.0
0.196,0.66,15.680000000000003,1.0
0.198,0.66,15.840000000000003,1.0
0.2,0.66,16.000000000000004,1.0
0.0,0.666,0.0,1.0
0.002,0.666,0.16600000000000004,1.0
0.004,0.666,0.3320000000000001,1.0
0.006,0.666,0.4980000000000001,1.0
0.008,0.666,0.6640000000000001,1.0
0.01,0.666,0.8300000000000002,1.0
0.012,0.666,0.9960000000000002,1.0
0.014,0.666,1.1620000000000004,1.0
0.016,0.666,1.3280000000000003,1.0
0.018000000000000002,0.666,1.4940000000000007,1.0
0.02,0.666,1.6600000000000004,1.0
0.022,0.666,1.8260000000000005,1.0
0.024,0.666,1.9920000000000004,1.0
0.026000000000000002,0.666,2.158000000000001,1.0
0.028,0.666,2.3240000000000007,1.0
0.03,0.666,2.4900000000000007,1.0
0.032,0.666,2.6560000000000006,1.0
0.034,0.666,2.8220000000000005,1.0
0.036000000000000004,0.666,2.9880000000000013,1.0
0.038,0.666,3.154000000000001,1.0
0.04,0.666,3.3200000000000007,1.0
0.042,0.666,3.4860000000000007,1.0
0.044,0.666,3.652000000000001,1.0
0.046,0.666,3.818000000000001,1.0
0.048,0.666,3.984000000000001,1.0
0.05,0.666,4.150000000000001,1.0
0.052000000000000005,0.666,4.316000000000002,1.0
0.054,0.666,4.482000000000001,1.0
0.056,0.666,4.6480000000000015,1.0
0.058,0.666,4.814000000000001,1.0
0.06,0.666,4.980000000000001,1.0
0.062,0.666,5.146000000000001,1.0
0.064,0.666,5.312000000000001,1.0
0.066,0.666,5.4780000000000015,1.0
0.068,0.666,5.644000000000001,1.0
0.07,0.666,5.810000000000001,1.0
0.07200000000000001,0.666,5.976000000000003,1.0
0.074,0.666,6.142000000000001,1.0
0.076,0.666,6.308000000000002,1.0
0.078,0.666,6.474000000000001,1.0
0.08,0.666,6.6400000000000015,1.0
0.082,0.666,6.806000000000002,1.0
0.084,0.666,6.972000000000001,1.0
0.08600000000000001,0.666,7.138000000000002,1.0
0.088,0.666,7.304000000000002,1.0
0.09,0.666,7.4700000000000015,1.0
0.092,0.666,7.636000000000002,1.0
0.094,0.666,7.802000000000001,1.0
0.096,0.666,7.968000000000002,1.0
0.098,0.666,8.134000000000002,1.0
0.1,0.666,8.300000000000002,1.0
0.10200000000000001,0.666,8.466000000000003,1.0
0.10400000000000001,0.666,8.632000000000003,1.0
0.106,0.666,8.798000000000002,1.0
0.108,0.666,8.964000000000002,1.0
0.11,0.666,9.130000000000003,1.0
0.112,0.666,9.296000000000003,1.0
0.114,0.666,9.462000000000002,1.0
0.116,0.666,9.628000000000002,1.0
0.11800000000000001,0.666,9.794000000000004,1.0
0.12,0.666,9.960000000000003,1.0
0.122,0.666,10.126000000000003,1.0
0.124,0.666,10.292000000000002,1.0
0.126,0.666,10.458000000000002,1.0
0.128,0.666,10.624000000000002,1.0
0.13,0.666,10.790000000000003,1.0
0.132,0.666,10.956000000000003,1.0
0.134,0.666,11.122000000000002,1.0
0.136,0.666,11.288000000000002,1.0
0.138,0.666,11.454000000000002,1.0
0.14,0.666,11.620000000000003,1.0
0.14200000000000002,0.666,11.786000000000005,1.0
0.14400000000000002,0.666,11.952000000000005,1.0
0.146,0.666,12.118000000000002,1.0
